MCoV-49486	31.46
MCoV-49576	31.95
MCoV-43294	31.97
MCoV-43616	32.01
MCoV-43351	32.08
MCoV-43246	32.21
MCoV-49620	32.41
MCoV-43357	32.75
MCoV-43361	33.01
MCoV-43390	33.12
MCoV-43213	33.16
MCoV-49476	33.26
MCoV-43364	33.31
MCoV-43308	33.57
MCoV-49491	33.68
MCoV-43401	33.88
MCoV-49511	34.16
MCoV-49441	34.18
MCoV-43348	34.25
MCoV-43431	34.39
MCoV-43243	34.42
MCoV-43251	34.51
MCoV-43207	34.7
MCoV-49582	34.91
MCoV-49594	35.01
MCoV-49484	35.01
MCoV-43199	35.07
MCoV-49474	35.12
MCoV-49469	35.47
MCoV-43412	35.49
MCoV-49667	36.14
MCoV-49497	36.25
MCoV-43352	36.27
MCoV-49605	36.65
MCoV-43304	36.71
MCoV-43303	36.73
MCoV-49507	36.83
MCoV-43275	36.86
MCoV-49454	37.06
MCoV-43178	37.23
MCoV-43317	37.51
MCoV-43320	37.79
MCoV-43175	37.95
MCoV-42458	38.06
MCoV-43292	38.18
MCoV-49453	38.37
MCoV-49458	38.66
MCoV-49442	38.72
MCoV-49504	38.92
MCoV-49584	38.99
MCoV-49492	39.64
MCoV-43422	39.78
MCoV-49534	39.78
MCoV-49457	39.81
MCoV-43403	40.99
MCoV-43358	40.99
MCoV-49546	40.99
MCoV-49493	40.99
MCoV-49573	40.99
MCoV-49686	14.29
MCoV-43297	14.7
MCoV-42395	16.02
MCoV-49619	16.07
MCoV-49615	16.45
MCoV-43302	16.93
MCoV-42323	17.07
MCoV-17102	17.09
MCoV-49571	17.09
MCoV-49617	17.35
MCoV-43333	17.53
MCoV-17170	17.62
MCoV-49533	17.97
MCoV-42464	18.04
MCoV-42368	18.72
MCoV-43386	18.78
MCoV-42426	18.98
MCoV-43185	19.07
MCoV-42450	19.67
MCoV-49466	19.73
MCoV-43378	19.94
MCoV-49698	19.96
MCoV-43341	20.12
MCoV-49626	20.12
